original_url,attribution,image_hash,approved_annotation
https://inaturalist-open-data.s3.amazonaws.com/photos/33142756/original.jpeg,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY)",3b24e70022f67bf5c00db88138292b1b,"{""annotations"": [{""id"": 153134033001, ""image_id"": 153134033, ""category_id"": 29, ""bbox"": [441.0, 395.00000000000006, 121.00000000000001, 165.0], ""area"": 19965.000000000004, ""iscrowd"": 0}], ""images"": [{""id"": 153134033, ""file_name"": ""Spinus_spinus_21424501_33142756.jpeg"", ""width"": 1127, ""height"": 845}], ""categories"": [{""id"": 29, ""name"": ""Spinus_spinus""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/32135729/original.jpeg,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY)",86ddfc570d231152f4432e96d476e821,"{""annotations"": [{""id"": 153134034001, ""image_id"": 153134034, ""category_id"": 29, ""bbox"": [774.0, 569.0, 249.0, 148.0], ""area"": 36852.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134034, ""file_name"": ""Spinus_spinus_20833918_32135729.jpeg"", ""width"": 1568, ""height"": 1176}], ""categories"": [{""id"": 29, ""name"": ""Spinus_spinus""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/347327564/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",bb39fe2dad9538581b3b21b246063149,"{""annotations"": [{""id"": 153134035001, ""image_id"": 153134035, ""category_id"": 27, ""bbox"": [1009.0, 488.0, 235.0, 457.9999999999999], ""area"": 107629.99999999997, ""iscrowd"": 0}], ""images"": [{""id"": 153134035, ""file_name"": ""Pyrrhula_pyrrhula_197233387_347327564.jpg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 27, ""name"": ""Pyrrhula_pyrrhula""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/347327573/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",bcc6972ad3bb654fd33d25c297ec44a5,"{""annotations"": [{""id"": 153134036001, ""image_id"": 153134036, ""category_id"": 27, ""bbox"": [1075.0, 539.0, 249.0, 475.0], ""area"": 118275.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134036, ""file_name"": ""Pyrrhula_pyrrhula_197233387_347327573.jpg"", ""width"": 2048, ""height"": 1366}], ""categories"": [{""id"": 27, ""name"": ""Pyrrhula_pyrrhula""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/347327594/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",dc572796b55f24501e2a7bde47d5e7de,"{""annotations"": [{""id"": 153134037001, ""image_id"": 153134037, ""category_id"": 27, ""bbox"": [1047.0, 571.0, 550.0, 436.99999999999994], ""area"": 240349.99999999997, ""iscrowd"": 0}], ""images"": [{""id"": 153134037, ""file_name"": ""Pyrrhula_pyrrhula_197233387_347327594.jpg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 27, ""name"": ""Pyrrhula_pyrrhula""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/70937762/original.jpeg,"(c) koha1, some rights reserved (CC BY)",451ce6d85ce1109dc09ecc72efc4cef8,"{""annotations"": [{""id"": 153134039001, ""image_id"": 153134039, ""category_id"": 27, ""bbox"": [895.0, 688.0000000000001, 147.0, 171.0], ""area"": 25137.0, ""iscrowd"": 0}, {""id"": 153134039002, ""image_id"": 153134039, ""category_id"": 27, ""bbox"": [682.0, 804.0, 95.0, 133.99999999999997], ""area"": 12729.999999999998, ""iscrowd"": 0}], ""images"": [{""id"": 153134039, ""file_name"": ""Pyrrhula_pyrrhula_44746743_70937762.jpeg"", ""width"": 2048, ""height"": 1536}], ""categories"": [{""id"": 27, ""name"": ""Pyrrhula_pyrrhula""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/70937817/original.jpeg,"(c) koha1, some rights reserved (CC BY)",08f234095b30a72846a2a2e088be368c,"{""annotations"": [{""id"": 153134040001, ""image_id"": 153134040, ""category_id"": 27, ""bbox"": [855.0, 812.0, 129.0, 90.99999999999999], ""area"": 11738.999999999998, ""iscrowd"": 0}, {""id"": 153134040002, ""image_id"": 153134040, ""category_id"": 27, ""bbox"": [888.0, 875.0, 97.0, 83.00000000000001], ""area"": 8051.000000000002, ""iscrowd"": 0}], ""images"": [{""id"": 153134040, ""file_name"": ""Pyrrhula_pyrrhula_44746743_70937817.jpeg"", ""width"": 2048, ""height"": 1536}], ""categories"": [{""id"": 27, ""name"": ""Pyrrhula_pyrrhula""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/70937857/original.jpeg,"(c) koha1, some rights reserved (CC BY)",97b78dcdf11afcd03e10d62e0d07633e,"{""annotations"": [{""id"": 153134041001, ""image_id"": 153134041, ""category_id"": 27, ""bbox"": [851.0, 739.9999999999999, 252.0, 117.0], ""area"": 29484.0, ""iscrowd"": 0}, {""id"": 153134041002, ""image_id"": 153134041, ""category_id"": 27, ""bbox"": [443.0, 405.0, 194.0, 145.99999999999997], ""area"": 28323.999999999993, ""iscrowd"": 0}], ""images"": [{""id"": 153134041, ""file_name"": ""Pyrrhula_pyrrhula_44746743_70937857.jpeg"", ""width"": 2048, ""height"": 1536}], ""categories"": [{""id"": 27, ""name"": ""Pyrrhula_pyrrhula""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/70937901/original.jpeg,"(c) koha1, some rights reserved (CC BY)",86750fba19b2271f65c4b0e942f8199d,"{""annotations"": [{""id"": 153134042001, ""image_id"": 153134042, ""category_id"": 27, ""bbox"": [1225.0, 700.0000000000001, 93.0, 120.0], ""area"": 11160.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134042, ""file_name"": ""Pyrrhula_pyrrhula_44746743_70937901.jpeg"", ""width"": 2048, ""height"": 1536}], ""categories"": [{""id"": 27, ""name"": ""Pyrrhula_pyrrhula""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/245319495/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",6c33c1aafd1d2ac08aceb3b411db6ec3,"{""annotations"": [{""id"": 153134043001, ""image_id"": 153134043, ""category_id"": 10, ""bbox"": [962.0, 671.0, 138.0, 249.0], ""area"": 34362.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134043, ""file_name"": ""Emberiza_citrinella_143052069_245319495.jpg"", ""width"": 2041, ""height"": 1361}], ""categories"": [{""id"": 10, ""name"": ""Emberiza_citrinella""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/245319453/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",cf9b1638c52e01229452ff18df3e9140,"{""annotations"": [{""id"": 153134044001, ""image_id"": 153134044, ""category_id"": 10, ""bbox"": [567.0, 474.0, 305.0, 213.0], ""area"": 64965.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134044, ""file_name"": ""Emberiza_citrinella_143052066_245319453.jpg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 10, ""name"": ""Emberiza_citrinella""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/214539760/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",751cac48d6cea10b4c960d5758496572,"{""annotations"": [{""id"": 153134045001, ""image_id"": 153134045, ""category_id"": 10, ""bbox"": [1074.0, 622.0, 182.0, 175.0], ""area"": 31850.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134045, ""file_name"": ""Emberiza_citrinella_126441802_214539760.jpg"", ""width"": 1920, ""height"": 1080}], ""categories"": [{""id"": 10, ""name"": ""Emberiza_citrinella""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/214539767/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",bfe9c2f48cb7903b68a74b474031800c,"{""annotations"": [{""id"": 153134046001, ""image_id"": 153134046, ""category_id"": 10, ""bbox"": [1094.0, 579.0, 232.0, 219.0], ""area"": 50808.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134046, ""file_name"": ""Emberiza_citrinella_126441802_214539767.jpg"", ""width"": 1920, ""height"": 1080}], ""categories"": [{""id"": 10, ""name"": ""Emberiza_citrinella""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/214539771/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",25263bc75b8eaa44e496c8f8c35aef0c,"{""annotations"": [{""id"": 153134047001, ""image_id"": 153134047, ""category_id"": 10, ""bbox"": [1079.0, 630.0, 177.0, 178.0], ""area"": 31506.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134047, ""file_name"": ""Emberiza_citrinella_126441802_214539771.jpg"", ""width"": 1920, ""height"": 1080}], ""categories"": [{""id"": 10, ""name"": ""Emberiza_citrinella""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/213808337/original.jpeg,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY)",dc2448bed4de66bcf50ebad45e5d3b94,"{""annotations"": [{""id"": 153134048001, ""image_id"": 153134048, ""category_id"": 10, ""bbox"": [372.0, 362.0, 153.0, 183.99999999999997], ""area"": 28151.999999999996, ""iscrowd"": 0}], ""images"": [{""id"": 153134048, ""file_name"": ""Emberiza_citrinella_126036973_213808337.jpeg"", ""width"": 953, ""height"": 715}], ""categories"": [{""id"": 10, ""name"": ""Emberiza_citrinella""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/212319359/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",0b08f0810fa7b8c50b00a58aab63e05a,"{""annotations"": [{""id"": 153134049001, ""image_id"": 153134049, ""category_id"": 10, ""bbox"": [568.0, 295.0, 1015.0000000000001, 542.0], ""area"": 550130.0000000001, ""iscrowd"": 0}], ""images"": [{""id"": 153134049, ""file_name"": ""Emberiza_citrinella_125211575_212319359.jpg"", ""width"": 1920, ""height"": 1080}], ""categories"": [{""id"": 10, ""name"": ""Emberiza_citrinella""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/212319383/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",063e64120c28bc79689b25359d866914,"{""annotations"": [{""id"": 153134050001, ""image_id"": 153134050, ""category_id"": 10, ""bbox"": [664.0000000000001, 117.0, 692.0, 877.0], ""area"": 606884.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134050, ""file_name"": ""Emberiza_citrinella_125211575_212319383.jpg"", ""width"": 1920, ""height"": 1080}], ""categories"": [{""id"": 10, ""name"": ""Emberiza_citrinella""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/210300249/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",b862f0071ee9b1952c695657fb431f41,"{""annotations"": [{""id"": 153134051001, ""image_id"": 153134051, ""category_id"": 5, ""bbox"": [859.9999999999999, 471.99999999999994, 230.00000000000003, 282.0], ""area"": 64860.00000000001, ""iscrowd"": 0}], ""images"": [{""id"": 153134051, ""file_name"": ""Chloris_chloris_124094159_210300249.jpg"", ""width"": 1919, ""height"": 1080}], ""categories"": [{""id"": 5, ""name"": ""Chloris_chloris""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/210300255/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",5a81ceb851e989a630fe3c9901c95442,"{""annotations"": [{""id"": 153134052001, ""image_id"": 153134052, ""category_id"": 5, ""bbox"": [784.0000000000001, 323.0, 307.0, 446.0], ""area"": 136922.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134052, ""file_name"": ""Chloris_chloris_124094159_210300255.jpg"", ""width"": 1920, ""height"": 1080}], ""categories"": [{""id"": 5, ""name"": ""Chloris_chloris""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/210300269/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",a01b245f090873e0cf2bf5096c937167,"{""annotations"": [{""id"": 153134053001, ""image_id"": 153134053, ""category_id"": 5, ""bbox"": [650.0000000000001, 298.0, 158.0, 468.0], ""area"": 73944.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134053, ""file_name"": ""Chloris_chloris_124094159_210300269.jpg"", ""width"": 1920, ""height"": 1080}], ""categories"": [{""id"": 5, ""name"": ""Chloris_chloris""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/205493466/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",aba051f97d40fbef505f73d876a5e6b6,"{""annotations"": [{""id"": 153134054001, ""image_id"": 153134054, ""category_id"": 5, ""bbox"": [539.0, 302.0, 374.0, 376.0], ""area"": 140624.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134054, ""file_name"": ""Chloris_chloris_121438134_205493466.jpg"", ""width"": 1642, ""height"": 1095}], ""categories"": [{""id"": 5, ""name"": ""Chloris_chloris""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/205493501/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",67da6b2fd2ce56b3926cc0d1b4b868b8,"{""annotations"": [{""id"": 153134055001, ""image_id"": 153134055, ""category_id"": 5, ""bbox"": [686.9999999999999, 293.0, 249.0, 284.0], ""area"": 70716.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134055, ""file_name"": ""Chloris_chloris_121438134_205493501.jpg"", ""width"": 1325, ""height"": 884}], ""categories"": [{""id"": 5, ""name"": ""Chloris_chloris""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/205493253/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",c91935f6396afb10a8d98a47cbe4a714,"{""annotations"": [{""id"": 153134056001, ""image_id"": 153134056, ""category_id"": 5, ""bbox"": [780.0, 285.0, 226.0, 434.0], ""area"": 98084.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134056, ""file_name"": ""Chloris_chloris_121438134_205493253.jpg"", ""width"": 1572, ""height"": 1048}], ""categories"": [{""id"": 5, ""name"": ""Chloris_chloris""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/180935181/original.jpeg,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY)",e823001189aff3cb015423bf4614c796,"{""annotations"": [{""id"": 153134057001, ""image_id"": 153134057, ""category_id"": 5, ""bbox"": [532.0, 370.00000000000006, 129.0, 154.0], ""area"": 19866.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134057, ""file_name"": ""Chloris_chloris_107570166_180935181.jpeg"", ""width"": 993, ""height"": 745}], ""categories"": [{""id"": 5, ""name"": ""Chloris_chloris""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/176891778/original.jpg,"(c) Alexandra Luckyanchenko, some rights reserved (CC BY)",ba8336390489d96253e0387042fffb06,"{""annotations"": [{""id"": 153134058001, ""image_id"": 153134058, ""category_id"": 5, ""bbox"": [249.0, 122.00000000000001, 101.00000000000001, 117.99999999999999], ""area"": 11918.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134058, ""file_name"": ""Chloris_chloris_105428514_176891778.jpg"", ""width"": 718, ""height"": 479}], ""categories"": [{""id"": 5, ""name"": ""Chloris_chloris""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/280272915/original.jpg,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY)",73e6f546cb098430b61fc2cd5babb76d,"{""annotations"": [{""id"": 153134059001, ""image_id"": 153134059, ""category_id"": 20, ""bbox"": [837.0, 588.0, 366.0, 234.0], ""area"": 85644.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134059, ""file_name"": ""Phoenicurus_ochruros_162110505_280272915.jpg"", ""width"": 2048, ""height"": 1536}], ""categories"": [{""id"": 20, ""name"": ""Phoenicurus_ochruros""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/274041042/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",2c7f18ac0619df9b64a672c2e9f472ad,"{""annotations"": [{""id"": 153134060001, ""image_id"": 153134060, ""category_id"": 20, ""bbox"": [583.0, 460.0, 328.0, 225.99999999999997], ""area"": 74127.99999999999, ""iscrowd"": 0}], ""images"": [{""id"": 153134060, ""file_name"": ""Phoenicurus_ochruros_158576292_274041042.jpg"", ""width"": 2048, ""height"": 1152}], ""categories"": [{""id"": 20, ""name"": ""Phoenicurus_ochruros""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/274041095/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",ed716ed355be731d0c8610619fad522a,"{""annotations"": [{""id"": 153134061001, ""image_id"": 153134061, ""category_id"": 20, ""bbox"": [446.0, 558.0, 319.0, 249.00000000000006], ""area"": 79431.00000000001, ""iscrowd"": 0}], ""images"": [{""id"": 153134061, ""file_name"": ""Phoenicurus_ochruros_158576292_274041095.jpg"", ""width"": 2048, ""height"": 1152}], ""categories"": [{""id"": 20, ""name"": ""Phoenicurus_ochruros""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/264487049/original.jpg,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY)",cccd7124cb5ebad852d937ba951d1c45,"{""annotations"": [{""id"": 153134062001, ""image_id"": 153134062, ""category_id"": 20, ""bbox"": [1076.0, 420.0, 419.0, 607.0000000000001], ""area"": 254333.00000000006, ""iscrowd"": 0}], ""images"": [{""id"": 153134062, ""file_name"": ""Phoenicurus_ochruros_153154205_264487049.jpg"", ""width"": 2048, ""height"": 1536}], ""categories"": [{""id"": 20, ""name"": ""Phoenicurus_ochruros""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/264487063/original.jpg,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY)",aa34a907ab2b35d9525697d913b1fbe6,"{""annotations"": [{""id"": 153134063001, ""image_id"": 153134063, ""category_id"": 20, ""bbox"": [518.0, 460.0, 470.0, 577.9999999999999], ""area"": 271659.99999999994, ""iscrowd"": 0}], ""images"": [{""id"": 153134063, ""file_name"": ""Phoenicurus_ochruros_153154205_264487063.jpg"", ""width"": 2048, ""height"": 1536}], ""categories"": [{""id"": 20, ""name"": ""Phoenicurus_ochruros""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/232150781/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",e9e2a61b959a9b19666a62795eb6f71c,"{""annotations"": [{""id"": 153134064001, ""image_id"": 153134064, ""category_id"": 20, ""bbox"": [301.0, 327.0, 576.0, 738.0], ""area"": 425088.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134064, ""file_name"": ""Phoenicurus_ochruros_136058872_232150781.jpg"", ""width"": 1920, ""height"": 1280}], ""categories"": [{""id"": 20, ""name"": ""Phoenicurus_ochruros""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/232150769/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",387b80f590e3a6ab6f8abde83417a9fc,"{""annotations"": [{""id"": 153134065001, ""image_id"": 153134065, ""category_id"": 20, ""bbox"": [406.0, 430.0, 491.0, 377.0], ""area"": 185107.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134065, ""file_name"": ""Phoenicurus_ochruros_136058869_232150769.jpg"", ""width"": 1920, ""height"": 1280}], ""categories"": [{""id"": 20, ""name"": ""Phoenicurus_ochruros""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/232150690/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",596107006d244a244be42d46ab69d8b4,"{""annotations"": [{""id"": 153134066001, ""image_id"": 153134066, ""category_id"": 20, ""bbox"": [875.0000000000001, 552.0, 99.0, 128.0], ""area"": 12672.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134066, ""file_name"": ""Phoenicurus_ochruros_136058861_232150690.jpg"", ""width"": 1920, ""height"": 1280}], ""categories"": [{""id"": 20, ""name"": ""Phoenicurus_ochruros""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/309113665/original.jpeg,"(c) Oscar Dove, some rights reserved (CC BY)",c1504238b2f9cc04766793a14d8c6df9,"{""annotations"": [{""id"": 153134067001, ""image_id"": 153134067, ""category_id"": 28, ""bbox"": [903.0, 586.0, 123.0, 134.00000000000003], ""area"": 16482.000000000004, ""iscrowd"": 0}], ""images"": [{""id"": 153134067, ""file_name"": ""Sitta_europaea_177708420_309113665.jpeg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 28, ""name"": ""Sitta_europaea""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/309113708/original.jpeg,"(c) Oscar Dove, some rights reserved (CC BY)",0044886479e2d15153f2db4cd4888eb4,"{""annotations"": [{""id"": 153134068001, ""image_id"": 153134068, ""category_id"": 28, ""bbox"": [893.0, 601.0, 109.0, 123.0], ""area"": 13407.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134068, ""file_name"": ""Sitta_europaea_177708420_309113708.jpeg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 28, ""name"": ""Sitta_europaea""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/309113744/original.jpeg,"(c) Oscar Dove, some rights reserved (CC BY)",65c49430a2faa5914fb838bc568937f4,"{""annotations"": [{""id"": 153134069001, ""image_id"": 153134069, ""category_id"": 28, ""bbox"": [1009.0, 700.9999999999999, 158.0, 99.00000000000001], ""area"": 15642.000000000002, ""iscrowd"": 0}], ""images"": [{""id"": 153134069, ""file_name"": ""Sitta_europaea_177708420_309113744.jpeg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 28, ""name"": ""Sitta_europaea""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/309112506/original.jpeg,"(c) Oscar Dove, some rights reserved (CC BY)",d9d609cc973f4e6ce46679f6796acd82,"{""annotations"": [{""id"": 153134070001, ""image_id"": 153134070, ""category_id"": 28, ""bbox"": [612.0, 566.0, 530.0, 461.00000000000006], ""area"": 244330.00000000003, ""iscrowd"": 0}], ""images"": [{""id"": 153134070, ""file_name"": ""Sitta_europaea_177707883_309112506.jpeg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 28, ""name"": ""Sitta_europaea""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/309112538/original.jpeg,"(c) Oscar Dove, some rights reserved (CC BY)",66966ed58c35e7085480f8f03b3daf96,"{""annotations"": [{""id"": 153134071001, ""image_id"": 153134071, ""category_id"": 28, ""bbox"": [844.0, 516.0, 561.0, 303.0], ""area"": 169983.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134071, ""file_name"": ""Sitta_europaea_177707883_309112538.jpeg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 28, ""name"": ""Sitta_europaea""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/309112561/original.jpeg,"(c) Oscar Dove, some rights reserved (CC BY)",8ee498ca342b90eed0091dcdebeafadd,"{""annotations"": [{""id"": 153134072001, ""image_id"": 153134072, ""category_id"": 28, ""bbox"": [807.0, 504.0, 342.0, 383.0], ""area"": 130986.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134072, ""file_name"": ""Sitta_europaea_177707883_309112561.jpeg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 28, ""name"": ""Sitta_europaea""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/309112584/original.jpeg,"(c) Oscar Dove, some rights reserved (CC BY)",67cc4efb8caf29f603d44f95716045f5,"{""annotations"": [{""id"": 153134073001, ""image_id"": 153134073, ""category_id"": 28, ""bbox"": [893.0, 264.00000000000006, 181.0, 515.0], ""area"": 93215.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134073, ""file_name"": ""Sitta_europaea_177707883_309112584.jpeg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 28, ""name"": ""Sitta_europaea""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/309112617/original.jpeg,"(c) Oscar Dove, some rights reserved (CC BY)",7f972fbe99fddebdf1145ff718c1b917,"{""annotations"": [{""id"": 153134074001, ""image_id"": 153134074, ""category_id"": 28, ""bbox"": [849.0, 276.0, 266.0, 955.9999999999999], ""area"": 254295.99999999997, ""iscrowd"": 0}], ""images"": [{""id"": 153134074, ""file_name"": ""Sitta_europaea_177707883_309112617.jpeg"", ""width"": 2048, ""height"": 1365}], ""categories"": [{""id"": 28, ""name"": ""Sitta_europaea""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/274038674/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",ece5fbb39db3ff725548134cb9063420,"{""annotations"": [{""id"": 153134075001, ""image_id"": 153134075, ""category_id"": 16, ""bbox"": [1070.0, 604.0, 241.0, 174.0], ""area"": 41934.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134075, ""file_name"": ""Parus_major_158576247_274038674.jpg"", ""width"": 2048, ""height"": 1152}], ""categories"": [{""id"": 16, ""name"": ""Parus_major""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/274038735/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",24236249c248b362c70444a09d5a0345,"{""annotations"": [{""id"": 153134076001, ""image_id"": 153134076, ""category_id"": 16, ""bbox"": [951.0, 651.0, 223.0, 151.0], ""area"": 33673.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134076, ""file_name"": ""Parus_major_158576247_274038735.jpg"", ""width"": 2048, ""height"": 1152}], ""categories"": [{""id"": 16, ""name"": ""Parus_major""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/274030068/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",7c83661fc4a92c1a9c0d08d0c1bf62a8,"{""annotations"": [{""id"": 153134077001, ""image_id"": 153134077, ""category_id"": 16, ""bbox"": [419.0, 428.9999999999999, 821.0, 498.0000000000001], ""area"": 408858.0000000001, ""iscrowd"": 0}], ""images"": [{""id"": 153134077, ""file_name"": ""Parus_major_158569838_274030068.jpg"", ""width"": 2048, ""height"": 1152}], ""categories"": [{""id"": 16, ""name"": ""Parus_major""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/274030119/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",22b5a785d7d1dc4e826caeddb14c29f3,"{""annotations"": [{""id"": 153134078001, ""image_id"": 153134078, ""category_id"": 16, ""bbox"": [818.0, 576.0000000000001, 698.0, 645.0], ""area"": 450210.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134078, ""file_name"": ""Parus_major_158569838_274030119.jpg"", ""width"": 2048, ""height"": 1366}], ""categories"": [{""id"": 16, ""name"": ""Parus_major""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/262764137/original.jpg,"(c) Sem Khatov, some rights reserved (CC BY)",da0a610008bd56ad71eeacceb2bdff6e,"{""annotations"": [{""id"": 153134079001, ""image_id"": 153134079, ""category_id"": 16, ""bbox"": [523.0, 444.0000000000001, 343.0, 256.0], ""area"": 87808.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134079, ""file_name"": ""Parus_major_152228273_262764137.jpg"", ""width"": 2048, ""height"": 1152}], ""categories"": [{""id"": 16, ""name"": ""Parus_major""}]}"
https://inaturalist-open-data.s3.amazonaws.com/photos/261351368/original.jpeg,"(c) Alexis Tinker-Tsavalas, some rights reserved (CC BY)",196051705eb78e4b35bb2a90fee2a373,"{""annotations"": [{""id"": 153134080001, ""image_id"": 153134080, ""category_id"": 16, ""bbox"": [1094.0, 583.0, 188.0, 416.0], ""area"": 78208.0, ""iscrowd"": 0}], ""images"": [{""id"": 153134080, ""file_name"": ""Parus_major_151467466_261351368.jpeg"", ""width"": 1893, ""height"": 1420}], ""categories"": [{""id"": 16, ""name"": ""Parus_major""}]}"
